Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
"<a href=""wins.aspx?date=2016-04-29&team=Orioles&dh=0"">2016-04-29</a>",BAL,CHW,2,3B,1,4,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-28&team=Orioles&dh=0"">2016-04-28</a>",BAL,CHW,2,3B-SS,1,4,5,2,0,1,0,1,3,5,1,0,1,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-27&team=Orioles&dh=0"">2016-04-27</a>",BAL,@TBR,2,3B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-26&team=Orioles&dh=0"">2016-04-26</a>",BAL,@TBR,3,3B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-25&team=Orioles&dh=0"">2016-04-25</a>",BAL,@TBR,2,3B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-24&team=Orioles&dh=0"">2016-04-24</a>",BAL,@KCR,2,SS,1,3,4,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
"<a href=""wins.aspx?date=2016-04-23&team=Orioles&dh=0"">2016-04-23</a>",BAL,@KCR,2,3B,1,5,5,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.4
"<a href=""wins.aspx?date=2016-04-22&team=Orioles&dh=0"">2016-04-22</a>",BAL,@KCR,2,3B,1,4,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-21&team=Orioles&dh=0"">2016-04-21</a>",BAL,TOR,2,3B,1,5,5,2,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0.4
"<a href=""wins.aspx?date=2016-04-20&team=Orioles&dh=0"">2016-04-20</a>",BAL,TOR,2,3B,1,3,5,2,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-04-19&team=Orioles&dh=0"">2016-04-19</a>",BAL,TOR,2,3B,1,4,4,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-16&team=Orioles&dh=0"">2016-04-16</a>",BAL,@TEX,2,3B,1,5,5,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-15&team=Orioles&dh=0"">2016-04-15</a>",BAL,@TEX,2,3B,1,4,5,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.25
"<a href=""wins.aspx?date=2016-04-14&team=Orioles&dh=0"">2016-04-14</a>",BAL,@TEX,2,3B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-13&team=Orioles&dh=0"">2016-04-13</a>",BAL,@BOS,2,3B,1,5,5,3,1,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0.6
"<a href=""wins.aspx?date=2016-04-12&team=Orioles&dh=0"">2016-04-12</a>",BAL,@BOS,2,3B,1,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2
"<a href=""wins.aspx?date=2016-04-11&team=Orioles&dh=0"">2016-04-11</a>",BAL,@BOS,2,3B,1,3,5,2,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0.667
"<a href=""wins.aspx?date=2016-04-10&team=Orioles&dh=0"">2016-04-10</a>",BAL,TBR,2,3B,1,4,4,4,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,1
"<a href=""wins.aspx?date=2016-04-08&team=Orioles&dh=0"">2016-04-08</a>",BAL,TBR,3,SS,1,4,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-07&team=Orioles&dh=0"">2016-04-07</a>",BAL,MIN,3,3B,1,4,4,2,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0.5
"<a href=""wins.aspx?date=2016-04-06&team=Orioles&dh=0"">2016-04-06</a>",BAL,MIN,1,3B,1,4,5,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.25
"<a href=""wins.aspx?date=2016-04-04&team=Orioles&dh=0"">2016-04-04</a>",BAL,MIN,1,3B,1,5,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.2
